entity_id,business_name,business_address,country,business_name_clean,business_address_clean,country_clean,name_core,address_clean,address_numbers,name_tokens,address_tokens,name_length,address_length,name_word_count,address_word_count,name_first_char,name_missing,address_missing,country_missing
S1-436849523,"Penny A. Lind, DPM, PC","755 400, Columbia City, IN",US,penny a lind dpm pc,755 400 columbia city in,us,penny a lind dpm,755 400 columbia city in,755 400,a dpm lind pc penny,400 755 city columbia in,19,24,5,5,p,0,0,0
S1-331839088,"Brewer, Patrick & Forrest","10208 Meadow Hill Drive, Fl 1, Scottsdale, AZ",US,brewer patrick and forrest,10208 meadow hill drive fl 1 scottsdale az,us,brewer patrick and forrest,10208 meadow hill drive fl 1 scottsdale az,10208 1,and brewer forrest patrick,1 10208 az drive fl hill meadow scottsdale,26,42,4,8,b,0,0,0
S1-538770994,Cathe Hines Acadia,"NY, New Hudson, 8265 Spring Valley Road",US,cathe hines acadia,ny new hudson 8265 spring valley road,us,cathe hines acadia,ny new hudson 8265 spring valley road,8265,acadia cathe hines,8265 hudson new ny road spring valley,18,37,3,7,c,0,0,0
S1-820060849,Tsg Chits Pvt Ltd,"C-506 5Th Floor Block C, Gh 04 A Amrapali Castle Scetor Chi 5 Greater Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh",India,tsg chits pvt ltd,c 506 5th floor block c gh 04 a amrapali castle scetor chi 5 greater noida dadri gautam buddha nagar uttar pradesh,india,tsg chits,c 506 5th floor block c gh 04 a amrapali castle scetor chi 5 greater noida dadri gautam buddha nagar uttar pradesh,506 5 04 5,chits ltd pvt tsg,04 5 506 5th a amrapali block buddha c c castle chi dadri floor gautam gh greater nagar noida pradesh scetor uttar,17,114,4,22,t,0,0,0
S1-871687844,Lower Technologies,"1815 Union Grove Road, Lenoir, NC",US,lower technologies,1815 union grove road lenoir nc,us,lower technologies,1815 union grove road lenoir nc,1815,lower technologies,1815 grove lenoir nc road union,18,31,2,6,l,0,0,0
S1-182558360,"Bigelow Consultants of Lubbock, LLC","6550 43rd Street, Lubbock, TX, Unit 500-213",US,bigelow consultants of lubbock llc,6550 43rd street lubbock tx unit 500 213,us,bigelow consultants of lubbock,6550 43rd street lubbock tx unit 500 213,6550 43 500 213,bigelow consultants llc lubbock of,213 43rd 500 6550 lubbock street tx unit,34,40,5,8,b,0,0,0
S1-880351222,Aloysia Back Berkley,"603 Powell Avenue, Dunn, NC",US,aloysia back berkley,603 powell avenue dunn nc,us,aloysia back berkley,603 powell avenue dunn nc,603,aloysia back berkley,603 avenue dunn nc powell,20,25,3,5,a,0,0,0
S1-641842880,UU Churchill L.L.C.,"3505 Matador Drive, Garland, TX",US,uu churchill l l c,3505 matador drive garland tx,us,uu churchill l l c,3505 matador drive garland tx,3505,c churchill l l uu,3505 drive garland matador tx,18,29,5,5,u,0,0,0
S1-507301758,Culver's Seafood Group,"7408 75th Avenue, Brooklyn Park, MN",US,culver s seafood group,7408 75th avenue brooklyn park mn,us,culver s seafood group,7408 75th avenue brooklyn park mn,7408 75,culver group s seafood,7408 75th avenue brooklyn mn park,22,33,4,6,c,0,0,0
S1-966270825,Crislip's Catering LLC,"1625 Franklin Avenue, OH, Columbus",US,crislip s catering llc,1625 franklin avenue oh columbus,us,crislip s catering,1625 franklin avenue oh columbus,1625,catering crislip llc s,1625 avenue columbus franklin oh,22,32,4,5,c,0,0,0
S1-177144918,Interstate Concepts,"306 Geary Drive, Montgomery, AL",US,interstate concepts,306 geary drive montgomery al,us,interstate concepts,306 geary drive montgomery al,306,concepts interstate,306 al drive geary montgomery,19,29,2,5,i,0,0,0
S1-528810007,Arjun Agro Pvt. Ltd.,"2Nd Floor, Off. No. 202, D Wing, Kamala Mills Compound, Senapati Bapat Marg, Lower Par, El (West), Mumbai, Mumbai City, Maharashtra",India,arjun agro pvt ltd,2nd floor off no 202 d wing kamala mills compound senapati bapat marg lower par el west mumbai mumbai city maharashtra,india,arjun agro,2nd floor off no 202 d wing kamala mills compound senapati bapat marg lower par el west mumbai mumbai city maharashtra,2 202,agro arjun ltd pvt,202 2nd bapat city compound d el floor kamala lower maharashtra marg mills mumbai mumbai no off par senapati west wing,18,118,4,21,a,0,0,0
S1-89003311,Creative Transit Group,"3401 Main Street, Fort Worth, TX",US,creative transit group,3401 main street fort worth tx,us,creative transit group,3401 main street fort worth tx,3401,creative group transit,3401 fort main street tx worth,22,30,3,6,c,0,0,0
S1-588939036,"Cherianne Johnson, D.C.","4043 Joe Crouse Road, NC, Maiden",US,cherianne johnson d c,4043 joe crouse road nc maiden,us,cherianne johnson d c,4043 joe crouse road nc maiden,4043,c cherianne d johnson,4043 crouse joe maiden nc road,21,30,4,6,c,0,0,0
S1-654340387,"Hamill, Ellis & Gonzalez LLC","31 Buford Drive, Celina, TN",US,hamill ellis and gonzalez llc,31 buford drive celina tn,us,hamill ellis and gonzalez,31 buford drive celina tn,31,and ellis gonzalez hamill llc,31 buford celina drive tn,29,25,5,5,h,0,0,0
S1-159288198,Nexola Biotechnology Inc.,"1005 Holly Street, Pine Bluff, AR",US,nexola biotechnology inc,1005 holly street pine bluff ar,us,nexola biotechnology,1005 holly street pine bluff ar,1005,biotechnology inc nexola,1005 ar bluff holly pine street,24,31,3,6,n,0,0,0
S1-606887450,Strategic Golden Lifesciences LLC,"2000 Lapham Road, Aurora, NY",US,strategic golden lifesciences llc,2000 lapham road aurora ny,us,strategic golden lifesciences,2000 lapham road aurora ny,2000,golden lifesciences llc strategic,2000 aurora lapham ny road,33,26,4,5,s,0,0,0
S1-609880827,Kaverin Farms Private Limited,"Artech House, Thiruvananthapuram, Trivandrum, Tc 24/2014-1, Thycaud, Kerala",India,kaverin farms private limited,artech house thiruvananthapuram trivandrum tc 24 2014 1 thycaud kerala,india,kaverin farms,artech house thiruvananthapuram trivandrum tc 24 2014 1 thycaud kerala,24 2014 1,farms kaverin limited private,1 2014 24 artech house kerala tc thiruvananthapuram thycaud trivandrum,29,70,4,10,k,0,0,0
S1-699652036,Adriena's Summit Fitness,"2924 Raccoon Valley Drive, Halls Crossroads, TN",US,adriena s summit fitness,2924 raccoon valley drive halls crossroads tn,us,adriena s summit fitness,2924 raccoon valley drive halls crossroads tn,2924,adriena fitness s summit,2924 crossroads drive halls raccoon tn valley,24,45,4,7,a,0,0,0
S1-620001323,Galaxy Power LLP,"Plot No J-385, Midc Bhosari, Pune City, Pune, Maharashtra",India,galaxy power llp,plot no j 385 midc bhosari pune city pune maharashtra,india,galaxy power,plot no j 385 midc bhosari pune city pune maharashtra,385,galaxy llp power,385 bhosari city j maharashtra midc no plot pune pune,16,53,3,10,g,0,0,0
S1-568752914,Hendershot & Lutter Central LLC,"1432 Kinzer Lane, Columbia, TN",US,hendershot and lutter central llc,1432 kinzer lane columbia tn,us,hendershot and lutter central,1432 kinzer lane columbia tn,1432,and central hendershot llc lutter,1432 columbia kinzer lane tn,33,28,5,5,h,0,0,0
S1-899778601,Direct Productions Inc,"685 Utley Road, New Braintree, MA",US,direct productions inc,685 utley road new braintree ma,us,direct productions,685 utley road new braintree ma,685,direct inc productions,685 braintree ma new road utley,22,31,3,6,d,0,0,0
S1-60946319,Montgomery Bright Ultra,"Pearland, 3617 Mahogany Trail, TX",US,montgomery bright ultra,pearland 3617 mahogany trail tx,us,montgomery bright ultra,pearland 3617 mahogany trail tx,3617,bright montgomery ultra,3617 mahogany pearland trail tx,23,31,3,5,m,0,0,0
S1-72013895,Balaji Builders LLP,"Flat No-F 101, Wonder City, Katraj-Dehu Road, Near Agam Mandir, Katraj, Pune, Kolhapur, Maharashtra",India,balaji builders llp,flat no f 101 wonder city katraj dehu road near agam mandir katraj pune kolhapur maharashtra,india,balaji builders,flat no f 101 wonder city katraj dehu road near agam mandir katraj pune kolhapur maharashtra,101,balaji builders llp,101 agam city dehu f flat katraj katraj kolhapur maharashtra mandir near no pune road wonder,19,92,3,16,b,0,0,0
S1-105548872,"George, Espindola & Fritts","1765 B Street, Salem, OR",US,george espindola and fritts,1765 b street salem or,us,george espindola and fritts,1765 b street salem or,1765,and espindola fritts george,1765 b or salem street,27,22,4,5,g,0,0,0
S1-82591612,Tirupati Ventures Private Limited,"1299, Arya Nagar, Mani Ram Bas, Kosi Kalan (Rural), Mathura, Uttar Pradesh",India,tirupati ventures private limited,1299 arya nagar mani ram bas kosi kalan rural mathura uttar pradesh,india,tirupati ventures,1299 arya nagar mani ram bas kosi kalan rural mathura uttar pradesh,1299,limited private tirupati ventures,1299 arya bas kalan kosi mani mathura nagar pradesh ram rural uttar,33,67,4,12,t,0,0,0
S1-8091184,AVZ Elite Hospitality Care,"2429 Ketchum Cove, Memphis, TN",US,avz elite hospitality care,2429 ketchum cove memphis tn,us,avz elite hospitality care,2429 ketchum cove memphis tn,2429,avz care elite hospitality,2429 cove ketchum memphis tn,26,28,4,5,a,0,0,0
S1-829983869,Yugantar Technologies Limited,"Ahmadabad City, 308, Third Floor, Shail Complex, Nr. Swagat Restaurant, Opp. Madhusudan House, Gujarat, Ahmedabad",India,yugantar technologies limited,ahmadabad city 308 third floor shail complex nr swagat restaurant opp madhusudan house gujarat ahmedabad,india,yugantar technologies,ahmadabad city 308 third floor shail complex nr swagat restaurant opp madhusudan house gujarat ahmedabad,308,limited technologies yugantar,308 ahmadabad ahmedabad city complex floor gujarat house madhusudan nr opp restaurant shail swagat third,29,104,3,15,y,0,0,0
S1-58789724,Vikrant Brothers Ltd,"Flat No-02, Omm Shree Laxmi Construction Atala, Po- Jayapur, Balianta, Balianta, Khordha, Orissa",India,vikrant brothers ltd,flat no 02 omm shree laxmi construction atala po jayapur balianta balianta khordha orissa,india,vikrant brothers,flat no 02 omm shree laxmi construction atala po jayapur balianta balianta khordha orissa,02,brothers ltd vikrant,02 atala balianta balianta construction flat jayapur khordha laxmi no omm orissa po shree,20,89,3,14,v,0,0,0
S1-411827788,Dhanvi Technologies Private Limited,"2A, Third Floor, Ganga Nagar Fourth Street, Kodambakkam, Chennai, Tamil Nadu",India,dhanvi technologies private limited,2a third floor ganga nagar fourth street kodambakkam chennai tamil nadu,india,dhanvi technologies,2a third floor ganga nagar fourth street kodambakkam chennai tamil nadu,2,dhanvi limited private technologies,2a chennai floor fourth ganga kodambakkam nadu nagar street tamil third,35,71,4,11,d,0,0,0
S1-118338310,Bibbs Nevada,"14115 Davis Court, Portland, OR",US,bibbs nevada,14115 davis court portland or,us,bibbs nevada,14115 davis court portland or,14115,bibbs nevada,14115 court davis or portland,12,29,2,5,b,0,0,0
S1-154882565,Hamilton Processing Associates,"2651 Sable Ridge Lane, Katy, TX",US,hamilton processing associates,2651 sable ridge lane katy tx,us,hamilton processing associates,2651 sable ridge lane katy tx,2651,associates hamilton processing,2651 katy lane ridge sable tx,30,29,3,6,h,0,0,0
S1-60298642,Tejika Entertainment Private Limited,"Punjab, Fatehabad Khadoor Sahib, H.No.190, Tarn Taran, Amritsar",India,tejika entertainment private limited,punjab fatehabad khadoor sahib h no 190 tarn taran amritsar,india,tejika entertainment,punjab fatehabad khadoor sahib h no 190 tarn taran amritsar,190,entertainment limited private tejika,190 amritsar fatehabad h khadoor no punjab sahib taran tarn,36,59,4,10,t,0,0,0
S1-758631377,Amick and Martinez Center,"302 Hennepin Street, Mark, IL",US,amick and martinez center,302 hennepin street mark il,us,amick and martinez center,302 hennepin street mark il,302,amick and center martinez,302 hennepin il mark street,25,27,4,5,a,0,0,0
S1-938749335,Physical Therapy Specialists LLC,"TX, 205 Pecan Street, Keller",US,physical therapy specialists llc,tx 205 pecan street keller,us,physical therapy specialists,tx 205 pecan street keller,205,llc physical specialists therapy,205 keller pecan street tx,32,26,4,5,p,0,0,0
S1-439413861,Yamuanth International Private Limited,"C/O Atul Krapashankar Bhargava, 704, Gyankripa Estate, Bypass Road, Ward No. 35, Imlikheda, Linga, Chhindwara, Madhya Pradesh",India,yamuanth international private limited,c o atul krapashankar bhargava 704 gyankripa estate bypass road ward no 35 imlikheda linga chhindwara madhya pradesh,india,yamuanth international,c o atul krapashankar bhargava 704 gyankripa estate bypass road ward no 35 imlikheda linga chhindwara madhya pradesh,704 35,international limited private yamuanth,35 704 atul bhargava bypass c chhindwara estate gyankripa imlikheda krapashankar linga madhya no o pradesh road ward,38,116,4,18,y,0,0,0
S1-328471041,Vats Nursing Home,"2 Floor Grd B Manohar Building K W Chitale Path Portugese Church Dadar, Mumbai, Mumbai City, Maharashtra",India,vats nursing home,2 floor grd b manohar building k w chitale path portugese church dadar mumbai mumbai city maharashtra,india,vats nursing home,2 floor grd b manohar building k w chitale path portugese church dadar mumbai mumbai city maharashtra,2,home nursing vats,2 b building chitale church city dadar floor grd k maharashtra manohar mumbai mumbai path portugese w,17,101,3,17,v,0,0,0
S1-669609886,Delhi Cold Private Limited,"Wp-502/2, Village Wazirpur, Delhi, North West, Delhi",India,delhi cold private limited,wp 502 2 village wazirpur delhi north west delhi,india,delhi cold,wp 502 2 village wazirpur delhi north west delhi,502 2,cold delhi limited private,2 502 delhi delhi north village wazirpur west wp,26,48,4,9,d,0,0,0
S1-598605289,Solutions Nirmala Tourism Private Limited,"House No Pvt 319, Kh 4/25, Gf, St- 19 Blk - D Colony, Delhi, North Delhi, Delhi",India,solutions nirmala tourism private limited,house no pvt 319 kh 4 25 gf st 19 blk d colony delhi north delhi delhi,india,solutions nirmala tourism,house no pvt 319 kh 4 25 gf street 19 blk d colony delhi north delhi delhi,319 4 25 19,limited nirmala private solutions tourism,19 25 319 4 blk colony d delhi delhi delhi gf house kh no north pvt street,41,74,5,17,s,0,0,0
S1-763576282,Urgent Care Group PLLC,"419 W Dover Ct, IA, Davenport",US,urgent care group pllc,419 w dover ct ia davenport,us,urgent care group pllc,419 w dover ct ia davenport,419,care group pllc urgent,419 ct davenport dover ia w,22,27,4,6,u,0,0,0
S1-537490349,Eleven Advisors,"North East, Khasra No 13, Gali No 6, Kotla Village, Hiral Lal Prop No 111, Delhi",India,eleven advisors,north east khasra no 13 gali no 6 kotla village hiral lal prop no 111 delhi,india,eleven advisors,north east khasra no 13 gali no 6 kotla village hiral lal prop no 111 delhi,13 6 111,advisors eleven,111 13 6 delhi east gali hiral khasra kotla lal no no no north prop village,15,75,2,16,e,0,0,0
S1-109581032,Constantine Shifflett Nexera LLC,"912 14th Street, Beardstown, IL",US,constantine shifflett nexera llc,912 14th street beardstown il,us,constantine shifflett nexera,912 14th street beardstown il,912 14,constantine llc nexera shifflett,14th 912 beardstown il street,32,29,4,5,c,0,0,0
S1-514423627,Valley Coalition,"9628 Laurel Lane, Fl 1, Scottsdale, AZ",US,valley coalition,9628 laurel lane fl 1 scottsdale az,us,valley coalition,9628 laurel lane fl 1 scottsdale az,9628 1,coalition valley,1 9628 az fl lane laurel scottsdale,16,35,2,7,v,0,0,0
S1-305903794,Erode Zp Ltd,"No. 30 Iraniyan Street, Udhayam Nagar, Lakshmi Garden (Via), Rangampalayam (Po), Erode, Tamil Nadu",India,erode zp ltd,no 30 iraniyan street udhayam nagar lakshmi garden via rangampalayam po erode tamil nadu,india,erode zp,no 30 iraniyan street udhayam nagar lakshmi garden via rangampalayam po erode tamil nadu,30,erode ltd zp,30 erode garden iraniyan lakshmi nadu nagar no po rangampalayam street tamil udhayam via,12,88,3,14,e,0,0,0
S1-775350452,Mumbai Vacation Pvt. Ltd.,"505, Shalimar Morya Park, New Link Road, Andheri West, Mumbai, Maharashtra",India,mumbai vacation pvt ltd,505 shalimar morya park new link road andheri west mumbai maharashtra,india,mumbai vacation,505 shalimar morya park new link road andheri west mumbai maharashtra,505,ltd mumbai pvt vacation,505 andheri link maharashtra morya mumbai new park road shalimar west,23,69,4,11,m,0,0,0
S1-20235192,Rpg Farms Limited,"C/O Hanumant Babanrao, Kajale, Nirgude, H.No-567, Junnar, Pune, Maharashtra",India,rpg farms limited,c o hanumant babanrao kajale nirgude h no 567 junnar pune maharashtra,india,rpg farms,c o hanumant babanrao kajale nirgude h no 567 junnar pune maharashtra,567,farms limited rpg,567 babanrao c h hanumant junnar kajale maharashtra nirgude no o pune,17,69,3,12,r,0,0,0
S1-306275226,FDG Compliance Center,"146, Hebbasuru, Chamrajnagar, Karnataka",India,fdg compliance center,146 hebbasuru chamrajnagar karnataka,india,fdg compliance center,146 hebbasuru chamrajnagar karnataka,146,center compliance fdg,146 chamrajnagar hebbasuru karnataka,21,36,3,4,f,0,0,0
